VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags,Continent
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1976,1976,1.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1977,1977,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1978,1978,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1979,1979,1.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1980,1980,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1981,1981,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1982,1982,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1983,1983,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1984,1984,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1985,1985,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1986,1986,2.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1987,1987,3.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1988,1988,3.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1989,1989,3.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1990,1990,3.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1991,1991,3.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1992,1992,3.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1993,1993,4.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1994,1994,4.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1995,1995,4.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1996,1996,5.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1997,1997,5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1998,1998,5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),1999,1999,5.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2000,2000,3.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2001,2001,2.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2002,2002,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2003,2003,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2004,2004,3.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2005,2005,2.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2006,2006,3.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2007,2007,3.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2008,2008,4.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2009,2009,4.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2010,2010,5.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2011,2011,5.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2012,2012,5.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2013,2013,5.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2014,2014,5.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2015,2015,5.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHN,China (People's Republic of),2016,2016,5.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1990,1990,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1991,1991,9.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1992,1992,7.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1993,1993,8.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1994,1994,8.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1995,1995,8.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1996,1996,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1997,1997,8.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1998,1998,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,1999,1999,8.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2000,2000,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2001,2001,9.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2002,2002,12,B,Break,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2003,2003,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2004,2004,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2005,2005,13,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2006,2006,13.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2007,2007,14.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2008,2008,14.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2009,2009,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2010,2010,11.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2011,2011,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2012,2012,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2013,2013,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2014,2014,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2015,2015,10.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),EST,Estonia,2016,2016,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1961,1961,0.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1962,1962,0.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1963,1963,0.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1964,1964,0.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1965,1965,0.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1966,1966,0.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1967,1967,0.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1968,1968,0.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1969,1969,0.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1970,1970,0.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1971,1971,0.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1972,1972,0.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1973,1973,1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1974,1974,1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1975,1975,1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1976,1976,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1977,1977,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1978,1978,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1979,1979,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1980,1980,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1981,1981,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1982,1982,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1983,1983,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1984,1984,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1985,1985,1.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1986,1986,1.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1987,1987,1.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1988,1988,1.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1989,1989,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1990,1990,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1991,1991,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1992,1992,1.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1993,1993,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1994,1994,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1995,1995,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1996,1996,2.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1997,1997,1.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1998,1998,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,1999,1999,2.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2000,2000,0.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2001,2001,1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2002,2002,1.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2003,2003,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2004,2004,1.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2005,2005,1.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2006,2006,1.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2007,2007,1.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2008,2008,1.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2009,2009,2.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2010,2010,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2011,2011,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2012,2012,3.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2013,2013,3.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2014,2014,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2015,2015,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IND,India,2016,2016,3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1961,1961,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1962,1962,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1963,1963,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1964,1964,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1965,1965,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1966,1966,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1967,1967,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1968,1968,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1969,1969,0,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1970,1970,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1971,1971,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1972,1972,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1973,1973,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1974,1974,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1975,1975,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1976,1976,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1977,1977,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1978,1978,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1979,1979,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1980,1980,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1981,1981,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1982,1982,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1983,1983,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1984,1984,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1985,1985,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1986,1986,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1987,1987,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1988,1988,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1989,1989,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1990,1990,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1991,1991,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1992,1992,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1993,1993,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1994,1994,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1995,1995,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1996,1996,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1997,1997,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1998,1998,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,1999,1999,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2000,2000,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2001,2001,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2002,2002,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2003,2003,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2004,2004,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2005,2005,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2006,2006,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2007,2007,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2008,2008,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2009,2009,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2010,2010,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2011,2011,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2012,2012,0.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2013,2013,0.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2014,2014,0.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2015,2015,0.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),IDN,Indonesia,2016,2016,0.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1961,1961,4.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1962,1962,4.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1963,1963,4.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1964,1964,5.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1965,1965,4.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1966,1966,4.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1967,1967,4.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1968,1968,4.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1969,1969,4.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1970,1970,4.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1971,1971,4.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1972,1972,4.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1973,1973,4.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1974,1974,4.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1975,1975,5.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1976,1976,5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1977,1977,3.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1978,1978,3.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1979,1979,3.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1980,1980,2.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1981,1981,2.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1982,1982,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1983,1983,2.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1984,1984,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1985,1985,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1986,1986,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1987,1987,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1988,1988,2.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1989,1989,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1990,1990,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1991,1991,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1992,1992,1.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1993,1993,2.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1994,1994,1.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1995,1995,1.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1996,1996,1.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1997,1997,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1998,1998,2.1,,,Asia/Oceania
